PC1,PC2,PC3
-2.2464192572797494,0.3446525617937583,-0.15545930947377215
0.9207561682096003,-0.012317164145920803,-0.07197533999632444
0.8406905323464368,0.19091471140717184,0.15833608170050423
0.5348286755762662,-0.0014582345246658768,-0.05901241210510676
-2.286697413482819,0.3891185024347658,-0.12950416419344377
2.2807485891137045,-0.7882220117247212,-0.33866977263767506
-2.286697413482819,0.3891185024347658,-0.12950416419344377
0.14613926095970892,-0.034608363367946794,-0.16982960909001932
1.2511022478904805,-0.26293757157537484,-0.12206723151615886
-6.15291532874949,-10.44204589818442,2.3160918755786377
-1.076458545481967,0.026011450794763316,-0.22622120369201407
-6.416249423369905,-10.16066120277473,2.449166300975258
-0.6304999235522464,0.05293430427376497,-0.1931442497003391
-6.416249423369905,-10.16066120277473,2.449166300975258
-3.090667743813038,0.9538017774649806,0.05416776477368349
0.4046593248809068,0.08223061870106514,0.010751612122321336
-3.16308033648928,1.0337211988225217,0.10072760585231491
-1.2631149335674003,0.4293751502255763,-0.07257599810356866
-3.13635500306573,1.0042253182876675,0.08354375383175053
-2.8934086585045518,0.9341746103973865,0.033636327739724456
-3.16308033648928,1.0337211988225217,0.10072760585231491
-0.4367102098212544,0.2426519502301092,0.04205316139977614
0.4579821596673107,-0.23800428186445102,-0.21552920834888642
-0.02179368589104504,0.032193591569760385,-0.06362163302658395
0.4196996480032146,-0.12641818811630728,-0.19768822816347076
-2.3042213039599386,0.5794502313238363,0.02400911142269861
-0.3296284132781072,0.05623160312376923,-0.13437956859119962
-2.3042213039599386,0.5794502313238363,0.02400911142269861
7.213236589241737,-1.4578223311512668,-0.182622723074469
6.230022198303721,-0.8342899302939778,0.14172432103891625
6.860319849511068,-1.380047181673001,-0.16836558965608456
6.7714523953302015,-1.044649264753238,0.08813775291618313
-2.8446371297887367,1.81690816729868,0.4320763098634418
-1.4032632673009684,0.6356370483613175,0.2106370448064473
-1.5951355161197134,0.48117151951850745,0.0010003207529331467
-3.014146079292603,2.0035064246121697,0.538465271705573
-1.4071846602896727,0.5013582063683757,0.058012593368316163
-4.645062125825199,1.7053522892408979,0.28806042176868774
-2.5106452104117745,1.6093415194939626,0.2782049899253573
1.5263858835338269,-0.4017660526209123,-0.2145161978763654
2.922856935478765,-0.5840557818204515,-0.21627206806423047
1.4802748802261563,-0.35083048795597654,-0.1846656885862716
1.4802748802261563,-0.35083048795597654,-0.1846656885862716
1.3008377955527894,0.41398338953678837,0.3062751663618669
-0.3819509636171769,0.1711891204382532,-0.07439437472650387
2.534834535145597,-0.29256767013076346,-0.01280778133983834
-1.0450728258404083,0.2946128032772468,-0.06888897435452974
-1.6624885567443213,0.5113584991340718,0.032332730324936235
0.7041861660919337,0.3397952065236006,0.13405398899446652
0.35120462424536225,0.6208968068397169,0.22502174444654208
-3.871589191854737,0.8929191143049356,-0.04215802874371782
-1.0619189627152181,0.33425421460277793,-0.11261594706171112
-3.9223967546829632,0.9489795559207653,-0.009557487970643751
-0.46670094880281693,0.46843667564461644,0.17553205622548554
-2.3686895869799622,1.3756092325429543,0.23504030299527978
-1.3297291461847527,0.5550260365275658,-0.02529312795751274
-3.9223967546829632,0.9489795559207653,-0.009557487970643751
0.45825764978205696,0.1342128081743766,-0.00195828932800905
0.9430953604039497,0.03240132838309451,0.004112451663006401
0.9690759969945688,0.11412787879283667,-0.01497825884575224
-0.25006300319869174,0.20233130941593674,-0.030295479876769078
3.587734472773625,-0.0098865202620389,0.3569092011310607
4.273418161970804,-0.07285187545221453,0.4925073905865876
4.096770842784724,-0.703667774429496,-0.06969083857042026
3.917567740284061,-0.19615955163745089,0.32577831749219976
3.738551316727585,-0.5773429507945899,-0.02060554294600728
3.917567740284061,-0.19615955163745089,0.32577831749219976
4.994633422660811,-0.39600194251322474,0.33265735452165385
1.6915580101722736,-0.44500308811493927,-0.1937525312758599
0.5736547138707124,-0.2524976174658238,-0.19930874944206936
3.452357079730273,-0.8826251313113461,-0.3208079286560194
1.6446242388704337,-0.37110938223328876,-0.15309833063153608
3.2151936142646766,-0.7569516596878665,-0.28288209130787556
3.147807343333102,-0.3921513831476061,-0.008314695267617932
3.8629618740026035,-1.087282649115787,-0.413951810522009
-0.8601967803733627,0.7375772149611327,0.09328085762452366
-0.6275259150873168,0.16232938327985427,-0.18673572429719995
0.024320870457816973,0.21139590094815428,0.005990878123408692
-0.6409667869312163,0.39101615976831866,0.015369526460530953
-0.8588468737319626,0.5675899178279923,0.07637804214363805
-1.7368266250247315,0.46607513568143394,-0.12402356002732112
-1.8838195485193865,0.5930199023107094,-0.03889202644337882
-0.18971664909183872,-0.07932282988583837,-0.21141390392960513
3.7532066478240163,-1.0177754494493887,-0.2839435323708981
2.5291759574064105,-0.5291994938227939,-0.15037035006291863
3.586520551132254,-0.8709962715475131,-0.2071438249593046
0.08309667008572294,0.02592613138649679,-0.06640235555963009
-10.462543087896995,-8.488742079909795,-6.949987422841904
0.8789416341346177,-0.03824895989291766,-0.06810424097151282
2.6031514820672847,0.035579112210520486,0.13058269176118115
-0.49668132748658367,0.8720471617581281,0.3450309307680473
2.0817449510116632,-0.05292703197167003,0.0428527240241734
-0.23876692592353133,0.6611702532805741,0.2694081729547683
1.3288582950797831,0.08496235737202654,0.10908803600956828
-0.34979169606097715,0.6899850806119505,0.2736166577117474
0.7732296405247411,0.4978714451533817,0.19303228229484753
1.7183382226469304,-0.43652851622664485,-0.2333530876376133
4.135507050408282,-0.5503248051099426,-0.05293778894553868
1.805031070874752,-0.494479967328453,-0.22216013268401646
1.805031070874752,-0.494479967328453,-0.22216013268401646
4.310773922247549,-0.9571921392738169,-0.20241328169017053
-0.3486727745419348,0.41430449378719697,0.15539680191215866
-0.7270460371928021,0.39125995667908264,0.08936569978820227
2.8297315883708385,-0.5214350432237029,-0.13577168104119675
0.26965039542903535,0.6555475538948304,0.19545321460295748
1.4181353855882701,-0.09848820975870905,-0.10550772675223632
-0.15163387134075965,0.6171696389236091,0.19131059541572137
3.7569005260128625,-0.8815523249126567,-0.23387259769819355
-0.8836671012076901,1.1262317889481916,0.35239785264075013
-2.827311123926931,0.9550370047047573,0.20221165539832867
-2.827311123926931,0.9550370047047573,0.20221165539832867
-2.827311123926931,0.9550370047047573,0.20221165539832867
-0.848039890724518,0.54253679916973,0.08145032198044443
-2.82175272958244,0.6320302974738489,-0.11326667781776957
-1.389259341669149,1.0368257978659259,0.1751246281830128
-0.6398984634300616,0.16476355209615828,-0.14018078700956077
-3.587483931095323,0.8880997523493155,-0.020168365628798795
-0.4603974374205626,0.20249535641307764,-0.14360374146969673
-3.587483931095323,0.8880997523493155,-0.020168365628798795
-1.6341378003649862,0.5057057255702226,-0.07002530930130041
-4.24981759603193,1.0494350581006084,-9.147023236075954e-05
-2.1525855475416806,0.6121125742054795,-0.058634126883516685
-2.279245387540183,1.3667305678032777,0.2717754943840421
-0.7845594922658986,0.4354684208961099,-0.006614546520329878
-4.304730273051315,1.1100130305110885,0.035084807209533685
-3.3586292915398603,1.1107306243258805,0.09587534768651047
-4.304730273051315,1.1100130305110885,0.035084807209533685
-2.5906919439072995,0.5760952693301519,0.01484610713201828
-2.6585476087482167,0.6509962521255516,0.05852697930426955
-2.6585476087482167,0.6509962521255516,0.05852697930426955
-2.6585476087482167,0.6509962521255516,0.05852697930426955
1.4447450320072133,-0.054083540842904315,0.05240121400738906
-0.23398117874421898,0.23200876567228598,-0.06808767074353544
-1.288842955882802,0.5556218059994642,0.03550299933858525
0.014849500325807969,0.1772369686200359,-0.012951268092224811
-3.0022398350384347,1.0731614445547826,0.13024163053997737
-0.9360824175916215,0.9205519637415219,0.2964145018710395
-3.9903738065586163,1.125538516984232,0.057283783554965134
1.0774651586323978,-0.009405150022969912,0.06381982316225039
-0.3372918687050778,0.2778807531676375,0.03926078212586371
-0.39686009770824426,0.5754470202424755,0.11171854708647681
-2.306817734390978,0.6527201015892138,-0.027516270874318568
-1.4220008934010575,0.36889457737447384,-0.07775335888308794
2.3247412417518305,-0.3122730869881102,-0.06885806844661976
4.481988348905324,-0.42299634791828244,0.12017750355218904
1.871557649421329,-0.20195413844606183,-0.06337393818549214
1.7086028876225567,-0.20820386059029655,-0.051107465726836644
2.4204016771747887,-0.2737906281513766,-0.11408197876044178
2.3391903469685977,-0.18430501794176454,-0.06260026435072372
4.23545162302536,-1.143822537695503,-0.30308271794964614
2.3391903469685977,-0.18430501794176454,-0.06260026435072372
4.1921746287666135,-1.0903072270811274,-0.256836187671371
2.3391903469685977,-0.18430501794176454,-0.06260026435072372
3.5754817749572485,-0.7788159067810922,-0.15977219315826066
0.4170154322522913,0.3616245601979097,0.16735349224761142
1.710944617138459,0.10225695548268474,0.04567156868530509
-2.4730557134037676,0.8033600053947568,0.15612793563810948
0.6667246118256409,0.3875026967670787,0.09327415999494652
-0.5094952878010065,0.5072685291527302,0.12521563790052712
-2.235762737801281,0.7017654221598139,0.11911967725024274
-1.980936125791463,0.8333717513192276,0.1976792005664532
1.5692941977160444,-0.5427911571885656,-0.31550770654359006
3.993347240487462,-0.8918749412977574,-0.1317451642971771
0.6256567011330226,-0.4261788834235928,-0.3239699519573482
2.2480732985033582,-0.6054886683697971,-0.2830133701501724
-0.8341964820299106,-0.08354798366968608,-0.28198885558938414
3.5487113727937114,-0.7001678081123182,-0.1629939181439309
-0.8626810578078257,-0.0520820363068861,-0.2635443969327768
2.8358808734557988,-0.4395445507677685,-0.15612529642064504
-0.8626810578078257,-0.0520820363068861,-0.2635443969327768
4.297313682105685,-1.2049792197001552,-0.41056874022172235
1.2182862873728486,-0.09995641501593863,-0.12365213519119757
-2.0329136255175153,0.8864581166128027,0.1368086651631112
0.840707489853506,-0.2021648073264521,-0.0842422261847398
-1.1177853505733113,0.7615873210280832,0.1481149081813205
-0.17364596111121744,0.2631075160232319,-0.05095815861134433
-2.444905276046787,0.7596269452327971,0.03923308937038724
-1.787384317354064,0.9912339136846291,0.18535917970544652
-2.1002663863638307,1.217647560908976,0.24564995550709684
-0.14442528588569625,0.44798865969179164,0.07571864615652175
3.173748272085994,-0.5533311815747428,-0.03825408234221035
1.2517737693094169,0.5231367850885276,0.209027422903359
-1.0257272419693673,0.5597777357677373,0.08671567021920179
0.9237454253908741,0.10325912584292178,-0.04067050374586779
1.05147351952769,-0.1476681566314983,-0.051583524905989935
2.8288366647621435,-0.29171677341366675,0.1083074305772808
4.042503908645482,-0.7461192037270709,-0.11456140271903671
0.9770944325713385,0.0460491660903483,-0.019125112275442127
2.8107732912588825,-0.3800473115729694,-0.02027389329360689
1.4726501878888287,-0.192163756512976,-0.10386631746557763
4.361948982988021,-0.8657370114652134,-0.11934509398979896
-3.1028117970305407,1.0857021219219765,0.11359802819824252
-2.619507436607111,0.9042088369601345,0.10619503834645183
-2.2864420956617106,0.6039927043351626,-0.06693901423082352
-1.7467908704593804,1.1333455610977614,0.37882727790954385
-2.510785313695973,0.7265130013812052,-0.01794719544244507
-3.1753263265094795,1.1656340341136326,0.1597245098899194
-2.8689262672459885,0.7496257188272659,-0.06446238811604553
